date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:36:08	3804958/3804958	---M--	200	added ('OK')	application/pdf	etag:%2264ce89ac-3a0f1e%22	http://ccvcl.org/wp-content/uploads/2023/08/iASSIST_Capstone_Thesis_Yaohua_2020Final-version-OLD.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/08/iASSIST_Capstone_Thesis_Yaohua_2020Final-version-OLD.pdf	(from http://ccvcl.org/previous-activities/)
16:41:09	2671475/2671475	---M--	200	added ('OK')	application/pdf	etag:%2264ce8a8a-28c373%22	http://ccvcl.org/wp-content/uploads/2023/08/Ling-Zhang-Thesis.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/08/Ling-Zhang-Thesis.pdf	(from http://ccvcl.org/previous-activities/)
16:46:13	5832603/5832603	---M--	200	added ('OK')	application/pdf	etag:%225d5dc289-58ff9b%22	http://ccvcl.org/wp-content/uploads/2019/08/OlmschenkDefenseSummarySlides-2019-.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/08/OlmschenkDefenseSummarySlides-2019-.pdf	(from http://ccvcl.org/previous-activities/)
16:51:54	2110021/2110021	---M--	200	added ('OK')	application/pdf	etag:%2264ce8dff-203245%22	http://ccvcl.org/wp-content/uploads/2023/08/WaiKhoo_Dissertation_Final.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/08/WaiKhoo_Dissertation_Final.pdf	(from http://ccvcl.org/previous-activities/)
16:54:14	7352504/7352504	---M--	200	added ('OK')	application/pdf	etag:%2264ce8bbc-7030b8%22	http://ccvcl.org/wp-content/uploads/2023/08/Farnaz-Abtahi-Thesis_Final_Revised-zz.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/08/Farnaz-Abtahi-Thesis_Final_Revised-zz.pdf	(from http://ccvcl.org/previous-activities/)
16:54:14	21352/21352	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Oct%202024%2020:54:14%20GMT	http://ccvcl.org/~khoo/REM2014.1.html	D:/CCvclweb/CCvcl/ccvcl.org/_khoo/REM2014.1.43.delayed	(from http://ccvcl.org/previous-activities/)
17:08:50	6282198/6282198	---M--	200	added ('OK')	application/pdf	etag:%2264ce8e8a-5fdbd6%22	http://ccvcl.org/wp-content/uploads/2023/08/edgardo-molina-thesis-final.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/08/edgardo-molina-thesis-final.pdf	(from http://ccvcl.org/previous-activities/)
17:08:53	9812/9812	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Oct%202024%2021:08:50%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/91	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/91.json	(from http://ccvcl.org/people/)
17:08:54	2155/2155	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Oct%202024%2021:08:53%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fpeople%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed26cc.json	(from http://ccvcl.org/people/)
17:08:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Oct%202024%2021:08:54%20GMT	http://ccvcl.org/?p=91	D:/CCvclweb/CCvcl/ccvcl.org/index5cfa.html	(from http://ccvcl.org/people/)
17:08:55	2312/2312	---MC-	200	added ('OK')	text/xml	date:Fri,%2004%20Oct%202024%2021:08:54%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fpeople%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed62ab	(from http://ccvcl.org/people/)
17:12:09	1198173/1198173	---M--	200	added ('OK')	image/png	etag:%2264836d8f-12485d%22	http://ccvcl.org/wp-content/uploads/2023/06/CcvcL-Screenshot-2023-06-09-at-12.55.19-PM-All.png	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/06/CcvcL-Screenshot-2023-06-09-at-12.55.19-PM-All.png	(from http://ccvcl.org/people/)
17:12:42	200812/200812	---M--	200	added ('OK')	image/jpeg	etag:%225f650ec5-3106c%22	http://ccvcl.org/wp-content/uploads/2020/09/CCVCL-October-2020-Group-Picture-12-1.jpg	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2020/09/CCVCL-October-2020-Group-Picture-12-1.jpg	(from http://ccvcl.org/people/)
17:12:43	26458/26458	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:12:42%20GMT	http://ccvcl.org/professor-zhigang-zhu/	D:/CCvclweb/CCvcl/ccvcl.org/professor-zhigang-zhu/index.html	(from http://ccvcl.org/people/)
17:12:44	26746/26746	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:12:43%20GMT	http://ccvcl.org/greg-olmschenk/	D:/CCvclweb/CCvcl/ccvcl.org/greg-olmschenk/index.html	(from http://ccvcl.org/people/)
17:12:46	8065/8065	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Oct%202024%2021:12:44%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/93	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/93.json	(from http://ccvcl.org/research-projects/)
17:12:47	8053/8053	---MCZ	200	added ('OK')	text/html	etag:W/%2263955b9a-1f75%22	http://ccvcl.org/~fhu/	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/index.html	(from http://ccvcl.org/people/)
17:12:48	2210/2210	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Oct%202024%2021:12:47%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fresearch-projects%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed8a89.json	(from http://ccvcl.org/research-projects/)
17:12:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Oct%202024%2021:12:48%20GMT	http://ccvcl.org/?p=93	D:/CCvclweb/CCvcl/ccvcl.org/index36d4.html	(from http://ccvcl.org/research-projects/)
17:12:49	2367/2367	---MC-	200	added ('OK')	text/xml	date:Fri,%2004%20Oct%202024%2021:12:48%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fresearch-projects%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed2f79	(from http://ccvcl.org/research-projects/)
17:12:50	26401/26401	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:12:49%20GMT	http://ccvcl.org/multimodal-collaborative-sensing-and-identification-using-deep-learning-for-intelligence-surveillance-and-reconnaissance-isr-applications/	D:/CCvclweb/CCvcl/ccvcl.org/multimodal-collaborative-sensing-and-identification-using-deep-learning-for-intelligence-surveillance-and-reconnaissance-isr-applications/index.html	(from http://ccvcl.org/research-projects/)
17:12:51	24837/24837	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:12:50%20GMT	http://ccvcl.org/course-and-program-assistive-technologies-for-the-blind/	D:/CCvclweb/CCvcl/ccvcl.org/course-and-program-assistive-technologies-for-the-blind/index.html	(from http://ccvcl.org/research-projects/)
17:13:08	84896/84896	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Oct%202024%2021:12:50%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/102	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/102.json	(from http://ccvcl.org/publications/)
17:13:09	26371/26371	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:13:08%20GMT	http://ccvcl.org/efri-m3c-map4vip-man-machine-co-learning-for-visually-impaired-people/	D:/CCvclweb/CCvcl/ccvcl.org/efri-m3c-map4vip-man-machine-co-learning-for-visually-impaired-people/index.html	(from http://ccvcl.org/research-projects/)
17:13:09	2185/2185	---MC-	200	added ('OK')	application/json	date:Fri,%2004%20Oct%202024%2021:13:08%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fpublications%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed51a7.json	(from http://ccvcl.org/publications/)
17:13:10	26001/26001	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:13:09%20GMT	http://ccvcl.org/a-system-approach-to-adaptive-multi-modal-sensor-designs/	D:/CCvclweb/CCvcl/ccvcl.org/a-system-approach-to-adaptive-multi-modal-sensor-designs/index.html	(from http://ccvcl.org/research-projects/)
17:13:11	2342/2342	---MC-	200	added ('OK')	text/xml	date:Fri,%2004%20Oct%202024%2021:13:10%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fpublications%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embeded43	(from http://ccvcl.org/publications/)
17:13:12	26476/26476	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:13:11%20GMT	http://ccvcl.org/nsf-computing-research-infrastructure-cri-program-center-of-perceptual-robotics-intelligent-sensors-and-machines-prism/	D:/CCvclweb/CCvcl/ccvcl.org/nsf-computing-research-infrastructure-cri-program-center-of-perceptual-robotics-intelligent-sensors-and-machines-prism/index.html	(from http://ccvcl.org/research-projects/)
17:18:49	2084811/2084811	---M--	200	added ('OK')	application/pdf	etag:%2266da133b-1fcfcb%22	http://ccvcl.org/wp-content/uploads/2024/09/VISIGRAPP-2023-best-papers-Absolute-ROMP.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2024/09/VISIGRAPP-2023-best-papers-Absolute-ROMP.pdf	(from http://ccvcl.org/publications/)
17:18:50	25405/25405	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:18:49%20GMT	http://ccvcl.org/cb3m-content-based-3d-mosaics-with-dynamic-pushbroom-stereo/	D:/CCvclweb/CCvcl/ccvcl.org/cb3m-content-based-3d-mosaics-with-dynamic-pushbroom-stereo/index.html	(from http://ccvcl.org/research-projects/)
17:24:53	18112636/18112636	---M--	200	added ('OK')	application/pdf	etag:%2264ce8c73-114607c%22	http://ccvcl.org/wp-content/uploads/2023/08/Thesis_Wei_Revision_zz.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/08/Thesis_Wei_Revision_zz.pdf	(from http://ccvcl.org/previous-activities/)
17:24:53	23970/23970	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:24:53%20GMT	http://ccvcl.org/cooperative-wall-climbing-robots-for-surveillance-and-target-tracking/	D:/CCvclweb/CCvcl/ccvcl.org/cooperative-wall-climbing-robots-for-surveillance-and-target-tracking/index.html	(from http://ccvcl.org/research-projects/)
17:27:22	918973/918973	---M--	200	added ('OK')	application/pdf	etag:%2265c14dfb-e05bd%22	http://ccvcl.org/wp-content/uploads/2024/02/MMBEE_Multimedia_Smart_Conference-Final.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2024/02/MMBEE_Multimedia_Smart_Conference-Final.pdf	(from http://ccvcl.org/publications/)
17:27:23	22828/22828	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:27:22%20GMT	http://ccvcl.org/single-array-multimodal-sensing-with-hyperspctral-polarization-and-high-accurate-3d-measurements/	D:/CCvclweb/CCvcl/ccvcl.org/single-array-multimodal-sensing-with-hyperspctral-polarization-and-high-accurate-3d-measurements/index.html	(from http://ccvcl.org/research-projects/)
17:34:11	2523197/2523197	---M--	200	added ('OK')	application/pdf	etag:%2265d6b607-26803d%22	http://ccvcl.org/wp-content/uploads/2024/02/ICSM24_0046_FI.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2024/02/ICSM24_0046_FI.pdf	(from http://ccvcl.org/publications/)
17:34:12	24387/24387	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:34:11%20GMT	http://ccvcl.org/gamma-x-ray-linear-pushbroom-stereo-for-3d-cargo-inspection/	D:/CCvclweb/CCvcl/ccvcl.org/gamma-x-ray-linear-pushbroom-stereo-for-3d-cargo-inspection/index.html	(from http://ccvcl.org/research-projects/)
17:35:40	542759/542759	---M--	200	added ('OK')	application/pdf	etag:%226567ab25-84827%22	http://ccvcl.org/wp-content/uploads/2023/11/MAC-You-Vision_URTC_manuscript_final_submit.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/11/MAC-You-Vision_URTC_manuscript_final_submit.pdf	(from http://ccvcl.org/publications/)
17:35:40	27858/27858	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:35:40%20GMT	http://ccvcl.org/remote-hearing-multimodal-human-signature-detection-via-ptz-ir-and-ldv-sensors/	D:/CCvclweb/CCvcl/ccvcl.org/remote-hearing-multimodal-human-signature-detection-via-ptz-ir-and-ldv-sensors/index.html	(from http://ccvcl.org/research-projects/)
17:37:15	15966702/15966702	---M--	200	added ('OK')	application/pdf	etag:%2264ce926d-f3a1ee%22	http://ccvcl.org/wp-content/uploads/2023/08/PhD_Dissertation_Tao_Wang-draft.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/08/PhD_Dissertation_Tao_Wang-draft.pdf	(from http://ccvcl.org/previous-activities/)
17:37:16	23986/23986	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:37:15%20GMT	http://ccvcl.org/ieee-nsf-workshop-on-multimodal-and-alternative-perception-for-visually-impaired-people-map4vip/	D:/CCvclweb/CCvcl/ccvcl.org/ieee-nsf-workshop-on-multimodal-and-alternative-perception-for-visually-impaired-people-map4vip/index.html	(from http://ccvcl.org/research-projects/)
17:38:29	451840/451840	---M--	200	added ('OK')	application/pdf	etag:%2264837398-6e500%22	http://ccvcl.org/wp-content/uploads/2023/06/IMPROVE_2023_26_CR-1.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/06/IMPROVE_2023_26_CR-1.pdf	(from http://ccvcl.org/publications/)
17:38:30	24538/24538	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:38:29%20GMT	http://ccvcl.org/i-corpstransforming-2d-video-into-an-interactive-3d-viewing-experience/	D:/CCvclweb/CCvcl/ccvcl.org/i-corpstransforming-2d-video-into-an-interactive-3d-viewing-experience/index.html	(from http://ccvcl.org/research-projects/)
17:38:30	1045806/1045806	---M--	200	added ('OK')	application/pdf	etag:%2264833a99-ff52e%22	http://ccvcl.org/wp-content/uploads/2023/06/eenergy23companion_1-4.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/06/eenergy23companion_1-4.pdf	(from http://ccvcl.org/publications/)
17:38:31	23517/23517	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:38:30%20GMT	http://ccvcl.org/virtualized-classroom-the-next-generation-e-learning-system/	D:/CCvclweb/CCvcl/ccvcl.org/virtualized-classroom-the-next-generation-e-learning-system/index.html	(from http://ccvcl.org/research-projects/)
17:42:11	1361026/1361026	---M--	200	added ('OK')	application/pdf	etag:%226400f0cd-14c482%22	http://ccvcl.org/wp-content/uploads/2023/03/Absolute-ROMP-VISAPP-2023.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/03/Absolute-ROMP-VISAPP-2023.pdf	(from http://ccvcl.org/publications/)
17:42:12	24455/24455	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:42:11%20GMT	http://ccvcl.org/2d-parallel-mosaics-for-under-vehicle-inspection/	D:/CCvclweb/CCvcl/ccvcl.org/2d-parallel-mosaics-for-under-vehicle-inspection/index.html	(from http://ccvcl.org/research-projects/)
17:44:01	9339700/9339700	---M--	200	added ('OK')	application/pdf	etag:%2266268d81-8e8334%22	http://ccvcl.org/wp-content/uploads/2024/04/information-2912491.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2024/04/information-2912491.pdf	(from http://ccvcl.org/publications/)
17:44:02	23947/23947	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:44:01%20GMT	http://ccvcl.org/high-accuracy-on-line-measurement-system-of-important-parts/	D:/CCvclweb/CCvcl/ccvcl.org/high-accuracy-on-line-measurement-system-of-important-parts/index.html	(from http://ccvcl.org/research-projects/)
17:53:03	3345530/3345530	---M--	200	added ('OK')	application/pdf	etag:%2262bcc86b-330c7a%22	http://ccvcl.org/wp-content/uploads/2022/06/ARSO2022-AssistiveIndoorNavigation-CameraReady-Rev.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2022/06/ARSO2022-AssistiveIndoorNavigation-CameraReady-Rev.pdf	(from http://ccvcl.org/publications/)
17:53:04	24386/24386	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:53:03%20GMT	http://ccvcl.org/panoramic-virtual-stereo-and-human-tracking-in-a-smart-room/	D:/CCvclweb/CCvcl/ccvcl.org/panoramic-virtual-stereo-and-human-tracking-in-a-smart-room/index.html	(from http://ccvcl.org/research-projects/)
17:57:57	7215400/7215400	---M--	200	added ('OK')	application/pdf	etag:%226403cb5e-6e1928%22	http://ccvcl.org/wp-content/uploads/2023/03/Vegetation-and-Amenity-Mapping-IMPROVE2023_Camera-Ready-8p.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/03/Vegetation-and-Amenity-Mapping-IMPROVE2023_Camera-Ready-8p.pdf	(from http://ccvcl.org/publications/)
17:57:58	24246/24246	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:57:57%20GMT	http://ccvcl.org/geo-registered-mosaicing-and-stereo-mosaicing-for-environmental-monitoring/	D:/CCvclweb/CCvcl/ccvcl.org/geo-registered-mosaicing-and-stereo-mosaicing-for-environmental-monitoring/index.html	(from http://ccvcl.org/research-projects/)
17:59:57	29247111/29247111	---M--	200	added ('OK')	application/pdf	etag:%2264ce8d89-1be4687%22	http://ccvcl.org/wp-content/uploads/2023/08/Feng_HU-Dissertation_Write_Up.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/08/Feng_HU-Dissertation_Write_Up.pdf	(from http://ccvcl.org/previous-activities/)
17:59:58	24010/24010	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2021:59:57%20GMT	http://ccvcl.org/prism-parallel-ray-interpolation-for-stereo-mosaicing/	D:/CCvclweb/CCvcl/ccvcl.org/prism-parallel-ray-interpolation-for-stereo-mosaicing/index.html	(from http://ccvcl.org/research-projects/)
18:00:16	6699352/6699352	---M--	200	added ('OK')	application/pdf	etag:%226400f089-663958%22	http://ccvcl.org/wp-content/uploads/2023/03/Context-VISAPP2023-Final.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/03/Context-VISAPP2023-Final.pdf	(from http://ccvcl.org/publications/)
18:00:17	23769/23769	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2022:00:16%20GMT	http://ccvcl.org/lamp-3d-layered-adaptive-resolution-and-multi-perspective-panorama/	D:/CCvclweb/CCvcl/ccvcl.org/lamp-3d-layered-adaptive-resolution-and-multi-perspective-panorama/index.html	(from http://ccvcl.org/research-projects/)
18:01:02	2949681/2949681	---M--	200	added ('OK')	application/pdf	etag:%2262699170-2d0231%22	http://ccvcl.org/wp-content/uploads/2022/04/IMPROVE_2022_15_CR.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2022/04/IMPROVE_2022_15_CR.pdf	(from http://ccvcl.org/publications/)
18:01:02	23481/23481	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2022:01:02%20GMT	http://ccvcl.org/video-stabilization-camera-stabilization-based-on-2-5d-motion-estimation-and-inertial-motion-filtering/	D:/CCvclweb/CCvcl/ccvcl.org/video-stabilization-camera-stabilization-based-on-2-5d-motion-estimation-and-inertial-motion-filtering/index.html	(from http://ccvcl.org/research-projects/)
18:03:12	804006/804006	---M--	200	added ('OK')	application/pdf	etag:%22603e75c4-c44a6%22	http://ccvcl.org/wp-content/uploads/2021/03/CCNY-BEAT-for-ISEC-2021-Camera-Ready.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2021/03/CCNY-BEAT-for-ISEC-2021-Camera-Ready.pdf	(from http://ccvcl.org/publications/)
18:03:13	24428/24428	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2022:03:12%20GMT	http://ccvcl.org/post-visual-navigation-by-integrating-panoramic-vision-omnidirectional-vision-and-stereo-vision/	D:/CCvclweb/CCvcl/ccvcl.org/post-visual-navigation-by-integrating-panoramic-vision-omnidirectional-vision-and-stereo-vision/index.html	(from http://ccvcl.org/research-projects/)
18:04:00	2230911/2230911	---M--	200	added ('OK')	application/pdf	etag:%2261095ad8-220a7f%22	http://ccvcl.org/wp-content/uploads/2021/08/IST-2021-ADI-Final.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2021/08/IST-2021-ADI-Final.pdf	(from http://ccvcl.org/publications/)
18:04:00	23430/23430	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2022:04:00%20GMT	http://ccvcl.org/visatram-a-vision-system-for-automatic-traffic-monitoring/	D:/CCvclweb/CCvcl/ccvcl.org/visatram-a-vision-system-for-automatic-traffic-monitoring/index.html	(from http://ccvcl.org/research-projects/)
18:11:45	2869631/2869631	---M--	200	added ('OK')	application/pdf	etag:%225fcfd3e6-2bc97f%22	http://ccvcl.org/wp-content/uploads/2020/12/ASSIST-AI4SG-IJCAI-2021-camera-ready.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2020/12/ASSIST-AI4SG-IJCAI-2021-camera-ready.pdf	(from http://ccvcl.org/publications/)
18:11:45	25599/25599	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Oct%202024%2022:11:45%20GMT	http://ccvcl.org/localization-and-recognition-of-characters-and-numbers-on-moving-freight-trains/	D:/CCvclweb/CCvcl/ccvcl.org/localization-and-recognition-of-characters-and-numbers-on-moving-freight-trains/index.html	(from http://ccvcl.org/research-projects/)
18:12:24	4612723/4612723	---M--	200	added ('OK')	application/pdf	etag:%2261095b5a-466273%22	http://ccvcl.org/wp-content/uploads/2021/08/IST_2021_Submission_HLSM_Final.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2021/08/IST_2021_Submission_HLSM_Final.pdf	(from http://ccvcl.org/publications/)
18:12:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Oct%202024%2022:12:24%20GMT	http://ccvcl.org/?p=102	D:/CCvclweb/CCvcl/ccvcl.org/indexc5eb.html	(from http://ccvcl.org/publications/)
18:15:10	4432444/4432444	---M--	200	added ('OK')	application/pdf	etag:%225fcfd349-43a23c%22	http://ccvcl.org/wp-content/uploads/2020/12/VISAPP21__Snapshot_based_self_supervised_learning.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2020/12/VISAPP21__Snapshot_based_self_supervised_learning.pdf	(from http://ccvcl.org/publications/)
18:16:25	458066/458066	---M--	200	added ('OK')	application/pdf	etag:%225f5a45db-6fd52%22	http://ccvcl.org/wp-content/uploads/2020/09/1433-camera-ready-final.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2020/09/1433-camera-ready-final.pdf	(from http://ccvcl.org/publications/)
18:21:38	1930228/1930228	---M--	200	added ('OK')	application/pdf	etag:%225fc92e37-1d73f4%22	http://ccvcl.org/wp-content/uploads/2020/12/ParaShop_MIT_Final_v-accepted.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2020/12/ParaShop_MIT_Final_v-accepted.pdf	(from http://ccvcl.org/publications/)
18:22:41	390033/390033	---M--	200	added ('OK')	application/pdf	etag:%225fc92f97-5f391%22	http://ccvcl.org/wp-content/uploads/2020/12/ShareCare_MIT_URTC_Camera_Ready.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2020/12/ShareCare_MIT_URTC_Camera_Ready.pdf	(from http://ccvcl.org/publications/)
18:31:57	7496482/7496482	---M--	200	added ('OK')	application/pdf	etag:%225ff4baf1-726322%22	http://ccvcl.org/wp-content/uploads/2021/01/SAT-Hub-and-ASSIST-Zhu-AI4SG-2021-Poster.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2021/01/SAT-Hub-and-ASSIST-Zhu-AI4SG-2021-Poster.pdf	(from http://ccvcl.org/publications/)
18:33:51	12455781/12455781	---M--	200	added ('OK')	application/pdf	etag:%2260e335e2-be0f65%22	http://ccvcl.org/wp-content/uploads/2021/07/egpgv_2021_unitypic_camera_ready_v2_compressed.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2021/07/egpgv_2021_unitypic_camera_ready_v2_compressed.pdf	(from http://ccvcl.org/publications/)
